Merchant,Merchant Country,Destination Country,Shipping Service,Order Id,Orders Count,Parcels Count,Reconciliation Weight Source,Order Date,Currency,Shipping Revenue,Shipping Cost,Shipping Returns Costs,Revenue Weight Kg,Costing Weight Kg,,
Merchant F,Netherlands,Italy,Carrier D,10000030336,1,1,Calculated,25/05/2024,EUR, 4.85 , 4.43 , 18.34 ,1.15,0.85,,
Merchant F,Netherlands,Netherlands,Carrier B,10000028800,1,1,API,25/05/2024,EUR, 6.07 , 5.08 , -   ,3.11,3.50,,
Merchant F,Netherlands,Italy,Carrier D,10000030339,1,1,Calculated,25/05/2024,EUR, 5.42 , 4.43 , -   ,1.15,0.80,,
Merchant F,Netherlands,Denmark,Carrier B,10000028141,1,1,API,25/05/2024,EUR, 9.46 , 7.73 , 18.59 ,3.11,3.50,,
Merchant F,Netherlands,Sweden,Carrier D,10000031443,1,1,Calculated,25/05/2024,EUR, 5.32 , 4.73 , 20.57 ,1.15,0.74,,
Merchant F,Netherlands,Sweden,Carrier D,10000031432,1,1,Calculated,25/05/2024,EUR, 6.29 , 5.26 , -   ,3.25,1.65,,
Merchant F,Netherlands,Sweden,Carrier D,10000031436,1,1,Calculated,25/05/2024,EUR, 5.32 , 4.86 , 20.70 ,1.15,0.82,,
Merchant F,Netherlands,Lithuania,Carrier D,10000030416,1,1,Calculated,25/05/2024,EUR, 5.20 , 4.76 , 20.40 ,1.15,0.87,,
Merchant F,Netherlands,Finland,Carrier B,10000028374,1,1,API,25/05/2024,EUR, 16.85 , 18.72 , -   ,6.12,6.50,,
Merchant F,Netherlands,Sweden,Carrier D,10000031441,1,1,Calculated,25/05/2024,EUR, 5.32 , 4.86 , -   ,1.15,0.84,,
Merchant F,Netherlands,Sweden,Carrier D,10000031418,1,1,Calculated,25/05/2024,EUR, 5.32 , 4.60 , 21.79 ,1.15,0.37,,
Merchant F,Netherlands,Spain,Carrier D,10000030818,1,1,Calculated,25/05/2024,EUR, 3.48 , 3.18 , -   ,1.15,0.82,,
Merchant F,Netherlands,Denmark,Carrier B,10000028145,1,1,API,25/05/2024,EUR, 13.17 , 8.85 , -   ,6.12,5.00,,
Merchant F,Netherlands,Sweden,Carrier D,10000031426,1,1,Calculated,25/05/2024,EUR, 5.32 , 4.73 , -   ,1.15,0.72,,
Merchant F,Netherlands,Finland,Carrier B,10000028371,1,1,API,25/05/2024,EUR, 21.21 , 16.80 , 34.90 ,6.12,5.50,,
Merchant F,Netherlands,Finland,Carrier B,10000028376,1,1,API,25/05/2024,EUR, 12.28 , 10.02 , -   ,3.39,3.50,,
Merchant F,Netherlands,France,Carrier D,10000029647,1,1,Calculated,25/05/2024,EUR, 3.50 , 2.79 , -   ,1.15,0.62,,
Merchant F,Netherlands,Sweden,Carrier D,10000031422,1,1,Calculated,25/05/2024,EUR, 5.32 , 4.86 , -   ,1.15,0.99,,
Merchant F,Netherlands,Sweden,Carrier D,10000031442,1,1,Calculated,25/05/2024,EUR, 5.32 , 4.86 , -   ,1.15,0.91,,
Merchant F,Netherlands,Spain,Carrier B,10000028915,1,1,API,25/05/2024,EUR, 9.92 , 8.11 , -   ,3.65,4.00,,
Merchant F,Netherlands,Sweden,Carrier D,10000031440,1,1,Calculated,25/05/2024,EUR, 5.32 , 4.73 , 20.70 ,1.15,0.73,,
Merchant F,Netherlands,Finland,Carrier B,10000028378,1,1,API,25/05/2024,EUR, 16.64 , 14.71 , -   ,3.40,3.50,,
Merchant F,Netherlands,Sweden,Carrier D,10000031444,1,1,Calculated,25/05/2024,EUR, 5.32 , 4.73 , -   ,1.15,0.60,,
Merchant F,Netherlands,Sweden,Carrier D,10000031445,1,1,Calculated,25/05/2024,EUR, 5.89 , 5.12 , -   ,2.20,1.36,,
Merchant F,Netherlands,Spain,Carrier D,10000030819,1,1,Calculated,25/05/2024,EUR, 3.48 , 3.43 , -   ,1.15,1.25,,
Merchant F,Netherlands,Belgium,Carrier D,10000029150,1,1,Calculated,25/05/2024,EUR, 3.18 , 2.91 , -   ,1.15,0.79,,
Merchant F,Netherlands,Hungary,Carrier D,10000029776,1,1,Calculated,25/05/2024,EUR, 4.90 , 4.30 , -   ,1.15,0.72,,
Merchant F,Netherlands,France,Carrier D,10000029649,1,2,Calculated,25/05/2024,EUR, 4.57 , 4.18 , 112.70 ,4.30,3.41,,
Merchant F,Netherlands,Luxembourg,Carrier D,10000030433,1,1,Calculated,25/05/2024,EUR, 3.40 , 3.11 , -   ,1.15,0.81,,
Merchant F,Netherlands,Ireland (Republic of),Carrier D,10000030113,1,1,Calculated,25/05/2024,EUR, 4.04 , 3.70 , -   ,1.15,0.77,,
Merchant F,Netherlands,Sweden,Carrier D,10000031428,1,1,Calculated,25/05/2024,EUR, 5.32 , 4.73 , -   ,1.15,0.58,,
Merchant F,Netherlands,France,Carrier D,10000029641,1,1,Calculated,25/05/2024,EUR, 3.13 , 3.26 , -   ,1.15,1.33,,
Merchant F,Netherlands,Netherlands,Carrier B,10000028804,1,1,API,25/05/2024,EUR, 6.07 , 4.63 , -   ,3.11,2.50,,
Merchant F,Netherlands,Poland,Carrier D,10000030469,1,1,Calculated,25/05/2024,EUR, 5.26 , 4.81 , -   ,1.15,0.82,,
Merchant F,Netherlands,Finland,Carrier B,10000028370,1,1,API,25/05/2024,EUR, 12.28 , 9.16 , -   ,3.11,2.50,,
Merchant F,Netherlands,Sweden,Carrier D,10000031438,1,1,Calculated,25/05/2024,EUR, 5.32 , 4.99 , 22.07 ,1.15,1.13,,
Merchant F,Netherlands,Belgium,Carrier D,10000029147,1,1,Calculated,25/05/2024,EUR, 3.18 , 2.91 , -   ,1.15,0.82,,
Merchant F,Netherlands,Netherlands,Carrier B,10000028796,1,1,API,25/05/2024,EUR, 6.07 , 4.20 , -   ,3.11,1.00,,
Merchant F,Netherlands,Denmark,Carrier B,10000028147,1,1,API,25/05/2024,EUR, 13.17 , 10.09 , 28.82 ,6.12,6.00,,
Merchant F,Netherlands,France,Carrier D,10000029650,1,1,Calculated,25/05/2024,EUR, 3.13 , 2.86 , -   ,1.15,0.78,,
Merchant F,Netherlands,Sweden,Carrier D,10000031431,1,2,Calculated,25/05/2024,EUR, 5.89 , 4.60 , 109.71 ,2.20,0.35,,
Merchant F,Netherlands,Finland,Carrier B,10000028372,1,1,API,25/05/2024,EUR, 12.28 , 10.02 , -   ,3.11,3.50,,
Merchant F,Netherlands,Spain,Carrier D,10000030816,1,1,Calculated,25/05/2024,EUR, 3.48 , 3.09 , -   ,1.15,0.56,,
Merchant F,Netherlands,Poland,Carrier D,10000030467,1,1,Calculated,25/05/2024,EUR, 5.26 , 5.00 , -   ,1.15,1.09,,
Merchant F,Netherlands,Sweden,Carrier B,10000028968,1,1,API,25/05/2024,EUR, 17.18 , 13.34 , -   ,3.11,3.00,,
Merchant F,Netherlands,Belgium,Carrier D,10000029146,1,1,Calculated,25/05/2024,EUR, 3.18 , 2.87 , -   ,1.15,0.73,,
Merchant F,Netherlands,Ireland (Republic of),Carrier D,10000030110,1,1,Calculated,25/05/2024,EUR, 4.74 , 4.77 , -   ,2.20,2.21,,
Merchant F,Netherlands,Croatia,Carrier D,10000029231,1,1,Calculated,25/05/2024,EUR, 5.59 , 4.79 , -   ,2.20,1.41,,
Merchant F,Netherlands,Sweden,Carrier B,10000028969,1,1,API,25/05/2024,EUR, 11.01 , 6.97 , -   ,3.11,1.00,,
Merchant F,Netherlands,Belgium,Carrier D,10000029151,1,1,Calculated,25/05/2024,EUR, 3.18 , 2.87 , -   ,1.15,0.74,,
Merchant F,Netherlands,Sweden,Carrier D,10000031419,1,1,Calculated,25/05/2024,EUR, 5.32 , 4.73 , -   ,1.15,0.62,,
Merchant F,Netherlands,Italy,Carrier D,10000030337,1,1,Calculated,25/05/2024,EUR, 4.85 , 4.43 , -   ,1.15,0.80,,
Merchant F,Netherlands,Italy,Carrier D,10000030341,1,1,Calculated,25/05/2024,EUR, 4.85 , 4.70 , -   ,1.15,1.01,,
Merchant F,Netherlands,Sweden,Carrier D,10000031415,1,1,Calculated,25/05/2024,EUR, 5.32 , 4.73 , 34.71 ,1.15,0.70,,
Merchant F,Netherlands,Sweden,Carrier B,10000028970,1,1,API,25/05/2024,EUR, 14.89 , 12.09 , 20.59 ,6.12,6.50,,
Merchant F,Netherlands,Portugal,Carrier D,10000030524,1,1,Calculated,25/05/2024,EUR, 3.87 , 3.44 , 19.94 ,1.15,0.56,,
Merchant F,Netherlands,Netherlands,Carrier B,10000028811,1,1,API,25/05/2024,EUR, 6.07 , 5.08 , 13.17 ,3.30,3.50,,
Merchant F,Netherlands,Netherlands,Carrier B,10000028797,1,1,API,25/05/2024,EUR, 6.79 , 7.53 , -   ,3.11,2.50,,
Merchant F,Netherlands,Sweden,Carrier D,10000031433,1,1,Calculated,25/05/2024,EUR, 5.32 , 4.86 , 38.68 ,1.15,0.79,,
Merchant F,Netherlands,Italy,Carrier D,10000030338,1,1,Calculated,25/05/2024,EUR, 4.85 , 4.34 , -   ,1.15,0.58,,
Merchant F,Netherlands,Netherlands,Carrier B,10000028801,1,1,API,25/05/2024,EUR, 9.28 , 7.53 , -   ,9.13,9.00,,
Merchant F,Netherlands,Belgium,Carrier D,10000029144,1,1,Calculated,25/05/2024,EUR, 3.18 , 2.91 , -   ,1.15,0.89,,
Merchant F,Netherlands,Spain,Carrier D,10000030817,1,1,Calculated,25/05/2024,EUR, 3.48 , 3.18 , 18.29 ,1.15,0.81,,
Merchant F,Netherlands,France,Carrier D,10000029642,1,1,Calculated,25/05/2024,EUR, 3.13 , 2.79 , -   ,1.15,0.72,,
Merchant F,Netherlands,Finland,Carrier B,10000028373,1,1,API,25/05/2024,EUR, 12.28 , 9.59 , -   ,3.11,3.00,,
Merchant F,Netherlands,Belgium,Carrier D,10000029145,1,1,Calculated,25/05/2024,EUR, 3.18 , 2.91 , -   ,1.15,0.83,,
Merchant F,Netherlands,Sweden,Carrier D,10000031446,1,1,Calculated,25/05/2024,EUR, 5.32 , 4.60 , -   ,1.15,0.41,,
Merchant F,Netherlands,Sweden,Carrier D,10000031429,1,1,Calculated,25/05/2024,EUR, 5.32 , 4.86 , -   ,1.15,1.00,,
Merchant F,Netherlands,Estonia,Carrier D,10000029291,1,1,Calculated,25/05/2024,EUR, 5.02 , 4.42 , 49.01 ,1.15,0.68,,
Merchant F,Netherlands,Netherlands,Carrier B,10000028807,1,1,API,25/05/2024,EUR, 6.07 , 5.08 , -   ,3.11,3.50,,
Merchant F,Netherlands,Slovenia,Carrier D,10000030610,1,1,Calculated,25/05/2024,EUR, 5.09 , 4.42 , -   ,1.15,0.64,,
Merchant F,Netherlands,Ireland (Republic of),Carrier D,10000030111,1,1,Calculated,25/05/2024,EUR, 4.04 , 3.54 , -   ,1.15,0.58,,
Merchant F,Netherlands,Sweden,Carrier D,10000031439,1,1,Calculated,25/05/2024,EUR, 5.32 , 4.86 , 32.86 ,1.15,0.89,,
Merchant F,Netherlands,Ireland (Republic of),Carrier B,10000028471,1,1,API,25/05/2024,EUR, 11.01 , 8.99 , -   ,3.11,3.50,,
Merchant F,Netherlands,Sweden,Carrier D,10000031425,1,1,Calculated,25/05/2024,EUR, 5.32 , 4.86 , 20.74 ,1.15,0.79,,
Merchant F,Netherlands,Estonia,Carrier D,10000029292,1,1,Calculated,25/05/2024,EUR, 5.02 , 4.42 , -   ,1.15,0.73,,
Merchant F,Netherlands,Ireland (Republic of),Carrier D,10000030108,1,1,Calculated,25/05/2024,EUR, 4.74 , 4.01 , 20.74 ,2.20,1.36,,
Merchant F,Netherlands,Sweden,Carrier D,10000031416,1,1,Calculated,25/05/2024,EUR, 5.89 , 5.26 , -   ,2.20,1.61,,
Merchant F,Netherlands,Ireland (Republic of),Carrier D,10000030114,1,1,Calculated,25/05/2024,EUR, 4.04 , 3.70 , -   ,1.15,0.83,,
Merchant A,France,Spain,Carrier F,10000006437RA,1,1,Invoice,26/05/2024,EUR, 2.27 , 2.17 , -   ,0.20,0.20,,
Merchant A,France,Italy,Carrier F,10000005882,1,1,Invoice,26/05/2024,EUR, 3.92 , 3.74 , -   ,0.56,0.56,,
Merchant A,France,France,Carrier A,10000003953,1,1,Calculated,26/05/2024,EUR, 2.97 , 1.49 , -   ,0.12,0.12,,
Merchant A,France,France,Carrier A,10000003980,1,1,Calculated,26/05/2024,EUR, 3.36 , 1.68 , -   ,0.28,0.28,,
Merchant A,France,Lithuania,Carrier F,10000006000,1,1,Invoice,26/05/2024,EUR, 6.49 , 6.16 , -   ,0.72,0.72,,
Merchant A,France,France,Carrier A,10000003956,1,1,Calculated,26/05/2024,EUR, 3.71 , 1.86 , -   ,0.64,0.64,,
Merchant A,France,France,Carrier A,10000003995,1,1,Calculated,26/05/2024,EUR, 3.36 , 1.68 , -   ,0.47,0.47,,
Merchant A,France,Ireland (Republic of),Carrier F,10000005504,1,1,Invoice,26/05/2024,EUR, 5.52 , 5.25 , -   ,0.28,0.28,,
Merchant A,France,France,Carrier A,10000003944,1,1,Calculated,26/05/2024,EUR, 3.71 , 1.86 , -   ,0.58,0.58,,
Merchant A,France,France,Carrier A,10000003969,1,1,Calculated,26/05/2024,EUR, 3.36 , 1.68 , -   ,0.30,0.30,,
Merchant A,France,Germany,Carrier F,10000005248,1,1,Invoice,26/05/2024,EUR, 2.67 , 2.55 , -   ,0.54,0.54,,
Merchant A,France,France,Carrier A,10000003946,1,1,Calculated,26/05/2024,EUR, 2.97 , 1.49 , -   ,0.25,0.25,,
Merchant A,France,France,Carrier A,10000003947,1,1,Calculated,26/05/2024,EUR, 3.99 , 2.00 , -   ,0.89,0.89,,
Merchant A,France,France,Carrier A,10000003991,1,1,Calculated,26/05/2024,EUR, 2.97 , 1.49 , -   ,0.25,0.25,,
Merchant A,France,Slovak Republic,Carrier F,10000006227,1,1,Invoice,26/05/2024,EUR, 3.35 , 3.20 , -   ,0.18,0.18,,
Merchant A,France,France,Carrier A,10000004009,1,1,Calculated,26/05/2024,EUR, 3.36 , 1.68 , -   ,0.44,0.44,,
Merchant A,France,Spain,Carrier F,10000006433,1,1,Invoice,26/05/2024,EUR, 2.33 , 2.23 , -   ,0.42,0.42,,
Merchant A,France,France,Carrier A,10000003974,1,1,Calculated,26/05/2024,EUR, 3.36 , 1.68 , -   ,0.40,0.40,,
Merchant A,France,France,Carrier A,10000003993,1,1,Calculated,26/05/2024,EUR, 3.36 , 1.68 , -   ,0.40,0.40,,
Merchant A,France,France,Carrier A,10000003978,1,1,Calculated,26/05/2024,EUR, 3.36 , 1.68 , -   ,0.31,0.31,,
Merchant A,France,France,Carrier A,10000003918,1,1,Calculated,26/05/2024,EUR, 3.71 , 1.86 , -   ,0.59,0.59,,
Merchant A,France,France,Carrier A,10000004008,1,1,Calculated,26/05/2024,EUR, 2.97 , 1.49 , -   ,0.25,0.25,,
Merchant A,France,France,Carrier A,10000003960,1,1,Calculated,26/05/2024,EUR, 2.97 , 1.49 , -   ,0.12,0.12,,
Merchant A,France,France,Carrier A,10000003955,1,1,Calculated,26/05/2024,EUR, 2.97 , 1.49 , -   ,0.25,0.25,,
Merchant A,France,France,Carrier A,10000003907,1,1,Calculated,26/05/2024,EUR, 2.97 , 1.49 , -   ,0.12,0.12,,
Merchant A,France,France,Carrier A,10000003979,1,1,Calculated,26/05/2024,EUR, 2.97 , 1.49 , -   ,0.25,0.25,,
Merchant A,France,Belgium,Carrier F,10000004924,1,1,Invoice,26/05/2024,EUR, 3.75 , 3.57 , -   ,0.86,0.86,,
Merchant A,France,France,Carrier A,10000003940,1,1,Calculated,26/05/2024,EUR, 3.71 , 1.86 , -   ,0.55,0.55,,
Merchant A,France,France,Carrier A,10000003916,1,1,Calculated,26/05/2024,EUR, 3.36 , 1.68 , -   ,0.36,0.36,,
Merchant A,France,France,Carrier A,10000003937,1,1,Calculated,26/05/2024,EUR, 2.97 , 1.49 , -   ,0.12,0.12,,
Merchant A,France,France,Carrier A,10000003922,1,1,Calculated,26/05/2024,EUR, 2.97 , 1.49 , -   ,0.20,0.20,,
Merchant A,France,Ireland (Republic of),Carrier F,10000005502,1,1,Invoice,26/05/2024,EUR, 5.52 , 5.25 , -   ,0.28,0.28,,
Merchant A,France,France,Carrier A,10000003976,1,1,Calculated,26/05/2024,EUR, 3.99 , 2.00 , -   ,0.93,0.93,,
Merchant A,France,France,Carrier A,10000004010,1,1,Calculated,26/05/2024,EUR, 3.36 , 1.68 , -   ,0.43,0.43,,
Merchant A,France,France,Carrier A,10000003919,1,1,Calculated,26/05/2024,EUR, 3.71 , 1.86 , -   ,0.63,0.63,,
Merchant A,France,France,Carrier A,10000003925,1,1,Calculated,26/05/2024,EUR, 3.36 , 1.68 , -   ,0.32,0.32,,
Merchant A,France,Belgium,Carrier F,10000004925,1,1,Invoice,26/05/2024,EUR, 2.55 , 2.44 , -   ,0.20,0.20,,
Merchant A,France,France,Carrier A,10000003924,1,1,Calculated,26/05/2024,EUR, 3.71 , 1.86 , -   ,0.55,0.55,,
Merchant A,France,Germany,Carrier B,10000004342,1,1,Invoice,26/05/2024,EUR, 7.12 , 5.86 , -   ,2.00,2.00,,
Merchant A,France,Ireland (Republic of),Carrier F,10000005505,1,1,Invoice,26/05/2024,EUR, 3.81 , 3.63 , -   ,0.24,0.24,,
Merchant A,France,France,Carrier A,10000003984,1,1,Calculated,26/05/2024,EUR, 3.71 , 1.86 , -   ,0.70,0.70,,
Merchant A,France,Romania,Carrier F,10000006204,1,1,Invoice,26/05/2024,EUR, 6.49 , 6.16 , -   ,0.73,0.73,,
Merchant A,France,Italy,Carrier F,10000005873,1,1,Invoice,26/05/2024,EUR, 3.52 , 3.36 , -   ,0.18,0.18,,
Merchant A,France,France,Carrier A,10000003912,1,1,Calculated,26/05/2024,EUR, 3.99 , 2.00 , -   ,0.91,0.91,,
Merchant A,France,Ireland (Republic of),Carrier B,10000004402,1,1,Invoice,26/05/2024,EUR, 11.81 , 6.18 , -   ,2.00,2.00,,
Merchant A,France,Ireland (Republic of),Carrier F,10000005506,1,1,Invoice,26/05/2024,EUR, 6.72 , 6.38 , -   ,0.52,0.52,,
Merchant A,France,Italy,Carrier B,10000004496,1,1,Invoice,26/05/2024,EUR, 7.12 , 5.86 , -   ,2.00,2.00,,
Merchant A,France,France,Carrier A,10000003911,1,1,Calculated,26/05/2024,EUR, 3.71 , 1.85 , -   ,0.55,0.55,,
Merchant A,France,France,Carrier A,10000004005,1,1,Calculated,26/05/2024,EUR, 3.36 , 1.68 , -   ,0.46,0.46,,
Merchant A,France,France,Carrier A,10000003957,1,1,Calculated,26/05/2024,EUR, 2.97 , 1.49 , -   ,0.20,0.20,,
Merchant A,France,Italy,Carrier F,10000005878,1,1,Invoice,26/05/2024,EUR, 3.92 , 3.74 , -   ,0.58,0.58,,
Merchant A,France,Spain,Carrier B,10000004624,1,1,Invoice,26/05/2024,EUR, 7.12 , 5.86 , -   ,2.00,2.00,,
Merchant A,France,France,Carrier A,10000003935,1,1,Calculated,26/05/2024,EUR, 3.36 , 1.68 , -   ,0.31,0.31,,
Merchant A,France,Italy,Carrier B,10000004494,1,1,Invoice,26/05/2024,EUR, 12.57 , 10.64 , -   ,2.00,2.00,,
Merchant A,France,Italy,Carrier F,10000005879,1,1,Invoice,26/05/2024,EUR, 3.52 , 3.36 , -   ,0.20,0.20,,
Merchant A,France,Belgium,Carrier F,10000004921,1,1,Invoice,26/05/2024,EUR, 3.18 , 3.03 , -   ,0.44,0.44,,
Merchant A,France,France,Carrier A,10000003917,1,1,Calculated,26/05/2024,EUR, 3.36 , 1.68 , -   ,0.42,0.42,,
Merchant A,France,Italy,Carrier F,10000005880,1,1,Invoice,26/05/2024,EUR, 3.92 , 3.74 , -   ,0.56,0.56,,
Merchant A,France,France,Carrier A,10000003970,1,1,Calculated,26/05/2024,EUR, 3.36 , 1.68 , -   ,0.29,0.29,,
Merchant A,France,France,Carrier A,10000003982,1,1,Calculated,26/05/2024,EUR, 3.36 , 1.68 , -   ,0.46,0.46,,
Merchant A,France,Italy,Carrier B,10000004493,1,1,Invoice,26/05/2024,EUR, 12.57 , 10.64 , -   ,2.00,2.00,,
Merchant A,France,Italy,Carrier F,10000005877,1,1,Invoice,26/05/2024,EUR, 3.69 , 3.52 , -   ,0.40,0.40,,
Merchant A,France,France,Carrier A,10000003961,1,1,Calculated,26/05/2024,EUR, 3.71 , 1.86 , -   ,0.55,0.55,,
Merchant A,France,France,Carrier A,10000003959,1,1,Calculated,26/05/2024,EUR, 3.71 , 1.86 , -   ,0.54,0.54,,
Merchant A,France,Belgium,Carrier F,10000004920,1,1,Invoice,26/05/2024,EUR, 3.69 , 3.52 , -   ,0.52,0.52,,
Merchant A,France,Denmark,Carrier F,10000005003,1,1,Invoice,26/05/2024,EUR, 3.69 , 3.52 , -   ,0.14,0.14,,
Merchant A,France,France,Carrier A,10000003999,1,1,Calculated,26/05/2024,EUR, 2.97 , 1.49 , -   ,0.12,0.12,,
Merchant A,France,France,Carrier A,10000003988,1,1,Calculated,26/05/2024,EUR, 3.71 , 1.86 , -   ,0.61,0.61,,
Merchant A,France,Lithuania,Carrier F,10000006002,1,1,Invoice,26/05/2024,EUR, 4.95 , 4.71 , -   ,0.28,0.28,,
Merchant A,France,France,Carrier A,10000003992,1,1,Calculated,26/05/2024,EUR, 2.97 , 1.49 , -   ,0.12,0.12,,
Merchant A,France,France,Carrier A,10000003923,1,1,Calculated,26/05/2024,EUR, 3.36 , 1.68 , -   ,0.44,0.44,,
Merchant A,France,France,Carrier A,10000003921,1,1,Calculated,26/05/2024,EUR, 2.97 , 1.49 , -   ,0.12,0.12,,
Merchant A,France,France,Carrier A,10000004006,1,1,Calculated,26/05/2024,EUR, 2.97 , 1.49 , -   ,0.25,0.25,,
Merchant A,France,France,Carrier A,10000003951,1,1,Calculated,26/05/2024,EUR, 3.36 , 1.68 , -   ,0.45,0.45,,
Merchant A,France,Ireland (Republic of),Carrier F,10000005500,1,1,Invoice,26/05/2024,EUR, 5.52 , 5.25 , -   ,0.44,0.44,,
Merchant A,France,France,Carrier A,10000003964,1,1,Calculated,26/05/2024,EUR, 2.97 , 1.49 , -   ,0.25,0.25,,
Merchant A,France,France,Carrier A,10000003938,1,1,Calculated,26/05/2024,EUR, 2.97 , 1.49 , -   ,0.15,0.15,,
Merchant A,France,France,Carrier A,10000003945,1,1,Calculated,26/05/2024,EUR, 3.71 , 1.86 , -   ,0.55,0.55,,
Merchant A,France,Italy,Carrier F,10000005875,1,1,Invoice,26/05/2024,EUR, 3.69 , 3.52 , -   ,0.40,0.40,,
Merchant A,France,France,Carrier A,10000003962,1,1,Calculated,26/05/2024,EUR, 2.97 , 1.49 , -   ,0.25,0.25,,
Merchant A,France,Belgium,Carrier F,10000004927,1,1,Invoice,26/05/2024,EUR, 3.69 , 3.52 , -   ,0.64,0.64,,
Merchant A,France,France,Carrier A,10000003927,1,1,Calculated,26/05/2024,EUR, 2.97 , 1.49 , -   ,0.12,0.12,,
Merchant A,France,Netherlands,Carrier F,10000006113,1,1,Invoice,26/05/2024,EUR, 3.69 , 3.52 , -   ,0.72,0.72,,
Merchant A,France,France,Carrier A,10000003954,1,1,Calculated,26/05/2024,EUR, 3.36 , 1.68 , -   ,0.33,0.33,,
Merchant A,France,Germany,Carrier F,10000005247,1,1,Invoice,26/05/2024,EUR, 2.44 , 2.33 , -   ,0.14,0.14,,
Merchant A,France,France,Carrier A,10000003997,1,1,Calculated,26/05/2024,EUR, 3.36 , 1.68 , -   ,0.49,0.49,,
Merchant A,France,France,Carrier A,10000003932,1,1,Calculated,26/05/2024,EUR, 3.36 , 1.68 , -   ,0.42,0.42,,
Merchant A,France,France,Carrier A,10000003913,1,1,Calculated,26/05/2024,EUR, 2.97 , 1.49 , -   ,0.25,0.25,,
Merchant A,France,France,Carrier A,10000003908,1,1,Calculated,26/05/2024,EUR, 3.36 , 1.68 , -   ,0.45,0.45,,
Merchant A,France,Estonia,Carrier F,10000005013,1,1,Invoice,26/05/2024,EUR, 4.95 , 4.71 , -   ,0.30,0.30,,
Merchant A,France,France,Carrier A,10000003933,1,1,Calculated,26/05/2024,EUR, 2.97 , 1.49 , -   ,0.25,0.25,,
Merchant A,France,Belgium,Carrier F,10000004922,1,1,Invoice,26/05/2024,EUR, 3.18 , 3.03 , -   ,0.48,0.48,,
Merchant A,France,Portugal,Carrier F,10000006172,1,1,Invoice,26/05/2024,EUR, 3.52 , 3.36 , -   ,0.72,0.72,,
Merchant A,France,France,Carrier A,10000003941,1,1,Calculated,26/05/2024,EUR, 3.36 , 1.68 , -   ,0.29,0.29,,
Merchant A,France,Slovak Republic,Carrier F,10000006228,1,1,Invoice,26/05/2024,EUR, 4.95 , 4.71 , -   ,0.32,0.32,,
Merchant A,France,Belgium,Carrier F,10000004923,1,1,Invoice,26/05/2024,EUR, 3.69 , 3.52 , -   ,0.72,0.72,,
Merchant A,France,Netherlands,Carrier F,10000006115,1,1,Invoice,26/05/2024,EUR, 3.69 , 3.52 , -   ,0.52,0.52,,
Merchant A,France,Slovenia,Carrier F,10000006235,1,1,Invoice,26/05/2024,EUR, 6.49 , 6.16 , -   ,0.62,0.62,,
Merchant A,France,Ireland (Republic of),Carrier F,10000005507,1,1,Invoice,26/05/2024,EUR, 6.72 , 6.38 , -   ,0.62,0.62,,
Merchant A,France,France,Carrier A,10000003987,1,1,Calculated,26/05/2024,EUR, 2.97 , 1.49 , -   ,0.25,0.25,,
Merchant A,France,France,Carrier A,10000003948,1,1,Calculated,26/05/2024,EUR, 2.97 , 1.49 , -   ,0.25,0.25,,
Merchant A,France,France,Carrier A,10000004007,1,1,Calculated,26/05/2024,EUR, 2.97 , 1.49 , -   ,0.25,0.25,,
Merchant A,France,France,Carrier A,10000003909,1,1,Calculated,26/05/2024,EUR, 3.36 , 1.68 , -   ,0.33,0.33,,
Merchant A,France,France,Carrier A,10000003939,1,1,Calculated,26/05/2024,EUR, 2.97 , 1.49 , -   ,0.25,0.25,,
Merchant A,France,Spain,Carrier B,10000004623,1,1,Invoice,26/05/2024,EUR, 7.12 , 5.86 , -   ,2.00,2.00,,
Merchant A,France,France,Carrier A,10000003929,1,1,Calculated,26/05/2024,EUR, 3.99 , 2.00 , -   ,0.95,0.95,,
Merchant A,France,France,Carrier A,10000003967,1,1,Calculated,26/05/2024,EUR, 3.36 , 1.68 , -   ,0.40,0.40,,
Merchant A,France,France,Carrier A,10000003971,1,1,Calculated,26/05/2024,EUR, 3.36 , 1.68 , -   ,0.45,0.45,,
Merchant A,France,Latvia,Carrier F,10000005910,1,1,Invoice,26/05/2024,EUR, 6.49 , 6.16 , -   ,0.58,0.58,,
Merchant A,France,France,Carrier A,10000003965,1,1,Calculated,26/05/2024,EUR, 3.71 , 1.86 , -   ,0.60,0.60,,
Merchant A,France,Ireland (Republic of),Carrier F,10000005501,1,1,Invoice,26/05/2024,EUR, 5.52 , 5.25 , -   ,0.40,0.40,,
Merchant A,France,Spain,Carrier F,10000006436,1,1,Invoice,26/05/2024,EUR, 2.38 , 2.28 , -   ,0.62,0.62,,
Merchant A,France,France,Carrier A,10000003926,1,1,Calculated,26/05/2024,EUR, 2.97 , 1.49 , -   ,0.25,0.25,,
Merchant A,France,France,Carrier A,10000003930,1,1,Calculated,26/05/2024,EUR, 2.97 , 1.49 , -   ,0.12,0.12,,
Merchant A,France,Portugal,Carrier F,10000006171,1,1,Invoice,26/05/2024,EUR, 2.95 , 2.82 , -   ,0.50,0.50,,
Merchant A,France,France,Carrier A,10000003931,1,1,Calculated,26/05/2024,EUR, 2.97 , 1.49 , -   ,0.12,0.12,,
Merchant A,France,France,Carrier A,10000003914,1,1,Calculated,26/05/2024,EUR, 3.36 , 1.68 , -   ,0.35,0.35,,
